WO #,Client,Status,Status_Category,State,Category,Order Type,Priority,DNE,Vendor NTE,Grand Total,Labor Amt,Material Amt,Vendor Invoice Total,Vendor_Code,Vendor,NTE_Category,Invoice_Date,Has_Vendor_Invoice,Revenue_Match,Cost_Match,Profit_Margin,Manager
100550,Client B,Invoiced,1_Completed_Paid,AL,Applicances,Food Equipment,Priority 2 - 24 hours,1121.87,894.67,1121.87,475.00,425.33,894.67,Vendor 040,Vendor 040,Over NTE,6/19/2025,YES,Match,Match,227.20,Manager 05
100452,Client B,Invoiced,1_Completed_Paid,CA,Fences and Gates,Fence and Gates General,Priority 3 - 48 hours,570.00,385.00,570.00,380.00,0.00,385.00,Vendor 013,Vendor 013,Under NTE,6/19/2025,YES,Match,Match,185.00,Manager 04
100613,Client B,Invoiced,1_Completed_Paid,TX,Electrician,Bulb Replacement,Priority 3 - 48 hours,514.19,356.25,514.19,280.00,115.00,356.25,Vendor 091,Vendor 091,Under NTE,6/25/2025,YES,Match,Match,157.94,Manager 08
100631,Client B,Invoiced,1_Completed_Paid,CA,Signage,Interior Signage,Priority 3 - 48 hours,187.50,140.00,187.50,112.50,0.00,140.00,Vendor 107,Vendor 107,Under NTE,6/22/2025,YES,Match,Match,47.50,Manager 05
100365,Client B,Invoiced,1_Completed_Paid,TX,Ceiling Repairs,General Ceiling Repairs,Priority 2 - 24 hours,1759.06,1555.26,1759.06,765.00,540.00,1555.26,Vendor 015,Vendor 015,Over NTE,6/22/2025,YES,Match,Match,203.80,Manager 04
100637,Client B,Invoiced,1_Completed_Paid,AL,HVAC,HVAC General,Priority 1 - 4 hours,990.60,899.00,990.60,280.00,510.60,899.00,Vendor 040,Vendor 040,Under NTE,6/22/2025,YES,Match,Match,91.60,Manager 05
100620,Client B,Invoiced,1_Completed_Paid,TX,Roofing,Roofing General,Priority 1 - 4 hours,10032.34,8015.85,10032.34,6930.00,832.75,8015.85,Vendor 025,Vendor 025,Over NTE,6/30/2025,YES,Match,Match,2016.49,Manager 04
100518,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Food Equipment,Priority 2 - 24 hours,2343.61,2200.00,2343.61,1425.00,325.00,2200.00,Vendor 014,Vendor 014,Over NTE,6/26/2025,YES,Match,Match,143.61,Manager 04
100517,Client B,Complete No Charge,1_Completed_Paid,TX,Applicances,Freezers,Priority 2 - 24 hours,1000.00,0.00,0.00,0.00,0.00,0.00,,,Under NTE,,YES,Different,Match,0.00,Manager 04
100580,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Food Equipment,Priority 3 - 48 hours,411.35,400.00,411.35,285.00,0.00,400.00,Vendor 014,Vendor 014,Under NTE,6/26/2025,YES,Match,Match,11.35,Manager 04
100632,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Ice Machines,Priority 3 - 48 hours,274.00,148.00,274.00,95.00,84.00,148.00,Vendor 107,Vendor 107,Under NTE,6/23/2025,YES,Match,Match,126.00,Manager 05
100078,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Normal - 30 days ,9579.39,7200.00,9579.39,1680.00,7169.32,7200.00,Vendor 008,Vendor 008,Over NTE,4/28/2025,YES,Match,Match,2379.39,Manager 04
100138,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Urgent - 24-48 hours,581.57,460.00,581.57,345.00,132.25,460.00,Vendor 008,Vendor 008,Under NTE,4/28/2025,YES,Match,Match,121.57,Manager 04
100150,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Clogged Toilet,Normal - 30 days ,173.20,110.00,173.20,115.00,0.00,110.00,Vendor 022,Vendor 022,Under NTE,4/28/2025,YES,Match,Match,63.20,Manager 04
100633,Client B,Invoiced,1_Completed_Paid,TN,Applicances,Refrigerators,Priority 2 - 24 hours,475.00,475.00,475.00,380.00,0.00,475.00,Vendor 021,Vendor 021,Under NTE,6/26/2025,YES,Match,Match,0.00,Manager 05
100149,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Lighting General,Normal - 30 days ,204.32,135.00,204.32,115.00,28.75,135.00,Vendor 022,Vendor 022,Under NTE,4/28/2025,YES,Match,Match,69.32,Manager 04
100595,Client B,Invoiced,1_Completed_Paid,TX,Surveying/Staking,Surveying,Priority 3 - 48 hours,3788.75,1260.00,3788.75,3500.00,0.00,1260.00,Vendor 052,Vendor 052,Over NTE,6/22/2025,YES,Match,Match,2528.75,Manager 04
100634,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",General Door Repairs,Priority 2 - 24 hours,520.74,442.60,520.74,320.00,105.74,442.60,Vendor 031,Vendor 031,Under NTE,6/30/2025,YES,Match,Match,78.14,Manager 05
100646,Client B,Invoiced,1_Completed_Paid,LA,Plumbing,Plumbing General,Priority 2 - 24 hours,457.50,390.00,457.50,362.50,0.00,390.00,Vendor 030,Vendor 030,Under NTE,6/22/2025,YES,Match,Match,67.50,Manager 04
100307,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Ice Machines,Priority 1 - 4 hours,1906.12,1625.50,1906.12,902.50,602.97,1625.50,Vendor 014,Vendor 014,Over NTE,6/25/2025,YES,Match,Match,280.62,Manager 05
100139,Client A,Complete No Charge,1_Completed_Paid,TX,Misc Site Work,Interior Misc Site Work,Normal - 30 days ,0.00,0.00,0.00,0.00,0.00,,Vendor 015,Vendor 015,Under NTE,,NO,Match,Match,,Manager 04
100076,Client A,Invoiced,1_Completed_Paid,TX,Misc Site Work,Exterior Site Work,Normal - 30 days ,940.69,700.00,940.69,300.05,483.95,700.00,Vendor 007,Vendor 007,Under NTE,4/28/2025,YES,Match,Match,240.69,Manager 03
100119,Client A,Invoiced,1_Completed_Paid,TX,Playground Repairs,Playground Equipment,Normal - 30 days ,797.80,600.00,797.80,408.00,94.00,600.00,Vendor 007,Vendor 007,Under NTE,4/28/2025,YES,Match,Match,197.80,Manager 03
100592,Client B,Invoiced,1_Completed_Paid,TX,Electrician,Electrical Misc,Priority 2 - 24 hours,373.46,324.00,373.46,200.00,65.00,324.00,Vendor 107,Vendor 107,Under NTE,6/26/2025,YES,Match,Match,49.46,Manager 04
100648,Client B,Invoiced,1_Completed_Paid,TN,HVAC,HVAC Repairs,Priority 1 - 4 hours,543.02,485.52,543.02,385.00,78.02,485.52,Vendor 021,Vendor 021,Under NTE,6/25/2025,YES,Match,Match,57.50,Manager 05
100144,Client A,Invoiced,1_Completed_Paid,IL,Electrician,Outlet Broken,Normal - 30 days ,157.00,125.00,157.50,157.50,0.00,125.00,Vendor 012,Vendor 012,Under NTE,4/28/2025,YES,Different,Match,32.50,Manager 04
100116,Client A,Invoiced,1_Completed_Paid,IL,Misc Site Work,Interior Misc Site Work,Normal - 30 days ,685.00,495.00,685.00,570.00,115.00,495.00,Vendor 012,Vendor 012,Under NTE,4/28/2025,YES,Match,Match,190.00,Manager 03
100151,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Toilet Repair,Normal - 30 days ,659.00,470.00,659.00,275.00,274.00,470.00,Vendor 012,Vendor 012,Under NTE,4/29/2025,YES,Match,Match,189.00,Manager 04
100154,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Urgent - 24-48 hours,1071.68,890.00,1071.68,845.00,50.00,890.00,Vendor 049,Vendor 049,Over NTE,4/30/2025,YES,Match,Match,181.68,Manager 04
100152,Client A,Invoiced,1_Completed_Paid,MO,Applicances,Food Equipment,Normal - 30 days ,443.90,386.00,443.90,171.00,0.00,386.00,Vendor 066,Vendor 066,Under NTE,4/29/2025,YES,Match,Match,57.90,Manager 04
100161,Client A,Invoiced,1_Completed_Paid,IL,"Doors, Frames & Hardware",General Door Repairs,Normal - 30 days ,250.00,216.00,250.00,230.00,20.00,216.00,Vendor 012,Vendor 012,Under NTE,4/30/2025,YES,Match,Match,34.00,Manager 04
100158,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Lighting General,Normal - 30 days ,232.74,175.00,232.74,115.00,65.00,175.00,Vendor 022,Vendor 022,Under NTE,4/30/2025,YES,Match,Match,57.74,Manager 04
100110,Client A,Invoiced,1_Completed_Paid,IL,Splash Pads,Splash Pad Startup,Normal - 30 days ,1056.10,895.00,1056.10,900.00,156.10,895.00,Vendor 005,Vendor 005,Over NTE,5/6/2025,YES,Match,Match,161.10,Manager 02
100484,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Freezers,Priority 2 - 24 hours,931.63,788.80,931.63,665.00,0.00,788.00,Vendor 014,Vendor 014,Under NTE,6/25/2025,YES,Match,Different,143.63,Manager 04
100250,Client B,Invoiced,1_Completed_Paid,CA,Flooring,Tile Repairs,Priority 3 - 48 hours,5160.00,4325.00,5160.00,4370.00,475.00,4325.00,Vendor 013,Vendor 013,Over NTE,6/25/2025,YES,Match,Match,835.00,Manager 04
100541,Client B,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,382.93,337.50,451.94,255.00,35.00,337.50,Vendor 024,Vendor 024,Under NTE,7/31/2025,YES,Different,Match,114.44,Manager 05
100609,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Refrigerators,Priority 1 - 4 hours,276.04,200.00,276.04,170.00,0.00,200.00,Vendor 014,Vendor 014,Under NTE,6/25/2025,YES,Match,Match,76.04,Manager 04
100656,Client B,Invoiced,1_Completed_Paid,CA,Pest Control,Pest Control,Priority 2 - 24 hours,427.37,318.27,427.37,300.00,52.37,318.27,Vendor 107,Vendor 107,Under NTE,6/25/2025,YES,Match,Match,109.10,Manager 05
100433,Client B,Invoiced,1_Completed_Paid,TX,Misc Site Work,Exterior Site Work,Priority 3 - 48 hours,11068.56,8000.00,11068.56,7275.00,2200.00,8000.00,Vendor 020,Vendor 020,Over NTE,6/24/2025,YES,Match,Match,3068.56,Manager 04
100162,Client A,Complete No Charge,1_Completed_Paid,TX,HVAC,HVAC General,Normal - 30 days ,0.00,0.00,0.00,0.00,0.00,,Vendor 028,Vendor 028,Under NTE,,NO,Match,Match,,Manager 04
100626,Client B,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Priority 2 - 24 hours,433.00,400.00,433.00,320.00,0.00,400.00,Vendor 029,Vendor 029,Under NTE,6/30/2025,YES,Match,Match,33.00,Manager 04
100624,Client B,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Closers ,Priority 3 - 48 hours,276.04,300.00,276.04,170.00,0.00,300.00,Vendor 014,Vendor 014,Under NTE,6/25/2025,YES,Match,Match,-23.96,Manager 04
100573,Client B,Invoiced,1_Completed_Paid,CA,Handyman,Handyman General,Priority 2 - 24 hours,1157.50,910.00,1157.50,712.50,295.00,910.00,Vendor 107,Vendor 107,Over NTE,6/26/2025,YES,Match,Match,247.50,Manager 04
100560,Client B,Invoiced,1_Completed_Paid,TX,Handyman,General,Priority 3 - 48 hours,559.15,450.00,559.15,280.00,96.54,450.00,Vendor 025,Vendor 025,Under NTE,6/24/2025,YES,Match,Match,109.15,Manager 04
100159,Client A,Invoiced,1_Completed_Paid,IL,Plumbing,Toilet Repair,Normal - 30 days ,445.00,375.00,445.00,210.00,185.00,375.00,Vendor 012,Vendor 012,Under NTE,4/30/2025,YES,Match,Match,70.00,Manager 04
100166,Client A,Invoiced,1_Completed_Paid,OH,Applicances,Food Equipment,Urgent - 24-48 hours,391.00,328.86,391.00,173.00,0.00,328.86,Vendor 066,Vendor 066,Under NTE,4/30/2025,YES,Match,Match,62.14,Manager 04
100657,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Ice Machines,Priority 1 - 4 hours,411.35,350.00,411.35,285.00,0.00,350.00,Vendor 014,Vendor 014,Under NTE,6/30/2025,YES,Match,Match,61.35,Manager 04
100649,Client B,Invoiced,1_Completed_Paid,TN,Electrician,Electrical Misc,Priority 1 - 4 hours,1026.32,956.12,1026.32,480.00,426.32,956.12,Vendor 021,Vendor 021,Over NTE,6/30/2025,YES,Match,Match,70.20,Manager 05
100622,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Coke Machines,Priority 3 - 48 hours,368.59,329.00,368.59,237.50,8.00,329.00,Vendor 014,Vendor 014,Under NTE,6/25/2025,YES,Match,Match,39.59,Manager 04
100546,Client B,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Hardware,Priority 3 - 48 hours,2160.26,1650.00,2160.26,850.00,975.62,1650.00,Vendor 024,Vendor 024,Over NTE,7/15/2025,YES,Match,Match,510.26,Manager 05
100669,Client B,Invoiced,1_Completed_Paid,AL,HVAC,HVAC Repairs,Priority 1 - 4 hours,2077.75,1639.65,2077.75,1440.00,517.75,1639.65,Vendor 040,Vendor 040,Over NTE,6/26/2025,YES,Match,Match,438.10,Manager 05
100683,Client B,Invoiced,1_Completed_Paid,AL,Plumbing,Lift Station ,Priority 1 - 4 hours,3150.00,2500.00,3150.00,3150.00,0.00,2500.00,Vendor 024,Vendor 024,Over NTE,7/29/2025,YES,Match,Match,650.00,Manager 05
100350,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Food Equipment,Priority 2 - 24 hours,446.00,650.00,446.00,247.50,0.00,650.00,Vendor 107,Vendor 107,Under NTE,5/27/2025,YES,Match,Match,-204.00,Manager 05
100681,Client B,Invoiced,1_Completed_Paid,AL,HVAC,HVAC Repairs,Priority 1 - 4 hours,300.00,275.00,300.00,180.00,0.00,275.00,Vendor 040,Vendor 040,Under NTE,6/26/2025,YES,Match,Match,25.00,Manager 05
100529,Client B,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Priority 2 - 24 hours,2662.48,2589.00,2662.48,1120.00,824.57,,Vendor 120,Vendor 120,Over NTE,7/31/2025,NO,Match,Different,,Manager 04
100565,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Food Equipment,Priority 1 - 4 hours,1584.63,1337.00,1584.63,643.50,612.00,1337.00,Vendor 014,Vendor 014,Over NTE,6/30/2025,YES,Match,Match,247.63,Manager 04
100684,Client B,Invoiced,1_Completed_Paid,TN,Plumbing,Plumbing General,Priority 3 - 48 hours,427.50,325.00,427.50,332.50,0.00,325.00,Vendor 021,Vendor 021,Under NTE,6/30/2025,YES,Match,Match,102.50,Manager 05
100451,Client B,Invoiced,1_Completed_Paid,CA,Graffiti Removal,Graffiti Removal,Priority 3 - 48 hours,3955.00,3110.00,3955.00,3515.00,250.00,3110.00,Vendor 013,Vendor 013,Over NTE,6/30/2025,YES,Match,Match,845.00,Manager 04
100682,Client B,Invoiced,1_Completed_Paid,AL,Applicances,Food Equipment,Priority 2 - 24 hours,426.87,325.89,426.87,285.00,46.87,325.89,Vendor 031,Vendor 031,Under NTE,6/27/2025,YES,Match,Match,100.98,Manager 05
100495,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",General Door Repairs,Priority 3 - 48 hours,403.00,217.00,403.00,190.00,23.00,217.00,Vendor 107,Vendor 107,Under NTE,6/30/2025,YES,Match,Match,186.00,Manager 04
100686,Client B,Invoiced,1_Completed_Paid,CA,Misc Site Work,Interior Misc Site Work,Priority 3 - 48 hours,1631.69,1214.66,1631.69,1162.50,319.19,1214.66,Vendor 107,Vendor 107,Over NTE,6/30/2025,YES,Match,Match,417.03,Manager 05
100693,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",Door Trim,Priority 3 - 48 hours,642.30,531.30,642.30,380.00,167.30,531.30,Vendor 031,Vendor 031,Under NTE,6/30/2025,YES,Match,Match,111.00,Manager 05
100695,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Coffee Machines,Priority 2 - 24 hours,435.93,342.81,435.48,285.00,55.48,342.81,Vendor 031,Vendor 031,Under NTE,6/30/2025,YES,Different,Match,92.67,Manager 05
100168,Client A,Invoiced,1_Completed_Paid,KS,Plumbing,Clogged Toilet,Urgent - 24-48 hours,1073.91,880.60,1073.91,706.51,317.40,880.60,Vendor 121,Vendor 121,Over NTE,4/30/2025,YES,Match,Match,193.31,Manager 04
100167,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Electrical Appliances,Normal - 30 days ,505.33,270.34,505.33,210.00,151.82,270.34,Vendor 050,Vendor 050,Under NTE,5/12/2025,YES,Match,Match,234.99,Manager 03
100602,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Food Equipment,Priority 1 - 4 hours,1255.56,1080.98,1255.56,540.00,474.87,1080.98,Vendor 031,Vendor 031,Over NTE,6/30/2025,YES,Match,Match,174.58,Manager 04
100109,Client A,Invoiced,1_Completed_Paid,IL,Splash Pads,Splash Pad Startup,Normal - 30 days ,1177.05,997.50,1177.05,1080.00,97.05,997.75,Vendor 005,Vendor 005,Over NTE,5/6/2025,YES,Match,Different,179.30,Manager 02
100675,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Food Equipment,Priority 3 - 48 hours,714.71,550.65,714.71,240.00,340.24,550.65,Vendor 031,Vendor 031,Under NTE,7/2/2025,YES,Match,Match,164.06,Manager 04
100424,Client B,Invoiced,1_Completed_Paid,CA,Fences and Gates,Fence and Gates General,Priority 3 - 48 hours,2915.00,2410.00,2915.00,1950.00,350.00,2410.00,Vendor 013,Vendor 013,Over NTE,6/30/2025,YES,Match,Match,505.00,Manager 04
100679,Client B,Invoiced,1_Completed_Paid,CA,Misc Site Work,Interior Misc Site Work,Priority 3 - 48 hours,1388.75,1100.00,1388.75,975.00,263.75,1100.00,Vendor 107,Vendor 107,Over NTE,6/30/2025,YES,Match,Match,288.75,Manager 05
100537,Client B,Invoiced,1_Completed_Paid,CA,Fences and Gates,Fence and Gates General,Priority 4 - 30 days,380.00,340.00,380.00,285.00,0.00,,Vendor 013,Vendor 013,Under NTE,6/30/2025,NO,Match,Different,,Manager 04
100169,Client A,Invoiced,1_Completed_Paid,TX,Locksmith,Keys,Urgent - 24-48 hours,272.77,228.00,282.77,150.00,27.22,228.00,Vendor 065,Vendor 065,Under NTE,4/30/2025,YES,Different,Match,54.77,Manager 04
100188,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Urgent - 24-48 hours,1772.70,1424.00,1772.70,877.50,660.10,1424.00,Vendor 017,Vendor 017,Over NTE,5/5/2025,YES,Match,Match,348.70,Manager 03
100187,Client A,Invoiced,1_Completed_Paid,IL,Ceiling Repairs,General Ceiling Repairs,Emergency - 2 hours,520.30,453.00,520.30,315.00,153.00,453.00,Vendor 012,Vendor 012,Under NTE,4/30/2025,YES,Match,Match,67.30,Manager 04
100189,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",General Door Repairs,Regular,329.08,250.00,329.08,230.00,74.00,250.00,Vendor 007,Vendor 007,Under NTE,5/7/2025,YES,Match,Match,79.08,Manager 04
100181,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Clogged Toilet,Urgent - 24-48 hours,221.91,150.00,221.91,150.00,55.00,150.00,Vendor 007,Vendor 007,Under NTE,4/30/2025,YES,Match,Match,71.91,Manager 03
100180,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Floor Drains,Normal - 30 days ,221.91,150.00,221.91,150.00,55.00,150.00,Vendor 007,Vendor 007,Under NTE,4/30/2025,YES,Match,Match,71.91,Manager 03
100645,Client B,Invoiced,1_Completed_Paid,TX,Plumbing,Clogged Toilet,Priority 1 - 4 hours,1449.27,1278.08,1449.27,855.00,71.32,1278.08,Vendor 091,Vendor 091,Over NTE,7/2/2025,YES,Match,Match,171.19,Manager 04
100619,Client B,Invoiced,1_Completed_Paid,TX,Applicances,Ice Machines,Priority 1 - 4 hours,308.51,325.00,308.51,190.00,0.00,325.00,Vendor 014,Vendor 014,Under NTE,7/3/2025,YES,Match,Match,-16.49,Manager 04
100122,Client A,Invoiced,1_Completed_Paid,TX,Applicances,Washing Machine,Urgent - 24-48 hours,1457.26,1214.74,1457.26,250.00,981.20,1214.74,Vendor 105,Vendor 105,Over NTE,4/30/2025,YES,Match,Match,242.52,Manager 04
100157,Client A,Invoiced,1_Completed_Paid,TX,Electrician,Ballasts,Normal - 30 days ,426.51,325.00,426.51,230.00,145.00,325.00,Vendor 020,Vendor 020,Under NTE,5/5/2025,YES,Match,Match,101.51,Manager 04
100155,Client A,Invoiced,1_Completed_Paid,MN,Applicances,Dryers,Normal - 30 days ,959.32,795.77,959.32,0.00,959.32,795.77,Vendor 105,Vendor 105,Under NTE,4/30/2025,YES,Match,Match,163.55,Manager 04
100720,Client B,Invoiced,1_Completed_Paid,TN,Applicances,Refrigerators,Priority 1 - 4 hours,285.00,300.00,285.00,142.50,0.00,300.00,Vendor 021,Vendor 021,Under NTE,6/30/2025,YES,Match,Match,-15.00,Manager 05
100104,Client A,Invoiced,1_Completed_Paid,TX,Splash Pads,Splash Pad Startup,Normal - 30 days ,909.30,700.00,909.30,630.00,125.00,700.00,Vendor 002,Vendor 002,Under NTE,4/30/2025,YES,Match,Match,209.30,Manager 02
100103,Client A,Invoiced,1_Completed_Paid,TX,Splash Pads,Splash Pad Startup,Normal - 30 days ,909.30,700.00,909.30,630.00,125.00,700.00,Vendor 002,Vendor 002,Under NTE,4/30/2025,YES,Match,Match,209.30,Manager 02
100176,Client A,Invoiced,1_Completed_Paid,TX,Applicances,Freezers,Urgent - 24-48 hours,581.84,420.00,581.84,437.50,0.00,420.00,Vendor 122,Vendor 122,Under NTE,4/30/2025,YES,Match,Match,161.84,Manager 03
100542,Client B,Invoiced,1_Completed_Paid,TX,Drywall,Drywall,Priority 4 - 30 days,1400.98,1218.00,1400.98,840.00,64.21,1218.00,Vendor 115,Vendor 115,Over NTE,6/30/2025,YES,Match,Match,182.98,Manager 05
100174,Client A,Invoiced,1_Completed_Paid,TX,Ceiling Repairs,General Ceiling Repairs,Urgent - 24-48 hours,654.91,498.40,654.91,480.00,25.00,498.40,Vendor 099,Vendor 099,Under NTE,5/6/2025,YES,Match,Match,156.51,Manager 04
100143,Client A,Invoiced,1_Completed_Paid,TX,Painting,Painting General,Normal - 30 days ,3772.51,3000.00,3772.51,2400.00,1000.00,3000.00,Vendor 020,Vendor 020,Over NTE,5/8/2025,YES,Match,Match,772.51,Manager 02
100376,Client B,Invoiced,1_Completed_Paid,TN,Applicances,Freezers,Priority 1 - 4 hours,1218.26,748.39,1218.26,665.00,267.83,748.39,Vendor 021,Vendor 021,Over NTE,7/1/2025,YES,Match,Match,469.87,Manager 05
100722,Client B,Invoiced,1_Completed_Paid,TN,Plumbing,Plumbing General,Priority 1 - 4 hours,335.00,300.00,335.00,142.50,50.00,300.00,Vendor 032,Vendor 032,Under NTE,6/30/2025,YES,Match,Match,35.00,Manager 05
100664,Client B,Invoiced,1_Completed_Paid,CA,Plumbing,Faucet Repairs,Priority 3 - 48 hours,772.50,600.00,772.50,427.50,155.00,600.00,Vendor 087,Vendor 087,Under NTE,7/17/2025,YES,Match,Match,172.50,Manager 05
100115,Client A,Invoiced,1_Completed_Paid,IL,Electrician,Lighting General,Normal - 30 days ,2276.20,1617.00,2276.20,855.00,1136.20,1617.00,Vendor 012,Vendor 012,Over NTE,5/7/2025,YES,Match,Match,659.20,Manager 03
100206,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",General Door Repairs,Urgent - 24-48 hours,200.26,135.00,200.26,115.00,0.00,135.00,Vendor 015,Vendor 015,Under NTE,5/7/2025,YES,Match,Match,65.26,Manager 03
100738,Client B,Invoiced,1_Completed_Paid,TX,Parking Lot,Parking Lot General Repairs,Priority 1 - 4 hours,742.52,485.93,742.52,420.00,85.93,485.93,Vendor 115,Vendor 115,Under NTE,6/30/2025,YES,Match,Match,256.59,Manager 05
100320,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Ice Machines,Priority 3 - 48 hours,237.50,320.00,237.50,142.50,0.00,320.00,Vendor 018,Vendor 018,Under NTE,7/29/2025,YES,Match,Match,-82.50,Manager 05
100372,Client B,Invoiced,1_Completed_Paid,TN,Applicances,Walk-In Cooler,Priority 2 - 24 hours,7272.27,6805.40,7272.27,3135.00,3479.58,6805.40,Vendor 021,Vendor 021,Over NTE,6/30/2025,YES,Match,Match,466.87,Manager 05
100200,Client A,Invoiced,1_Completed_Paid,TX,Misc Site Work,Interior Misc Site Work,Normal - 30 days ,200.80,145.00,200.80,115.00,38.50,145.00,Vendor 022,Vendor 022,Under NTE,5/9/2025,YES,Match,Match,55.80,Manager 03
100203,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Trim,Urgent - 24-48 hours,258.18,132.00,258.18,172.50,66.00,132.00,Vendor 022,Vendor 022,Under NTE,5/9/2025,YES,Match,Match,126.18,Manager 03
100205,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Hardware,Urgent - 24-48 hours,249.52,132.00,249.52,172.50,32.00,132.00,Vendor 022,Vendor 022,Under NTE,5/14/2025,YES,Match,Match,117.52,Manager 03
100204,Client A,Invoiced,1_Completed_Paid,TX,Ceiling Repairs,General Ceiling Repairs,Urgent - 24-48 hours,197.02,67.00,205.68,115.00,35.00,67.00,Vendor 022,Vendor 022,Under NTE,5/9/2025,YES,Different,Match,138.68,Manager 03
100677,Client B,Invoiced,1_Completed_Paid,TX,Misc Site Work,Exterior Site Work,Priority 3 - 48 hours,4833.67,3800.00,4833.67,2805.00,940.28,3800.00,Vendor 020,Vendor 020,Over NTE,7/31/2025,YES,Match,Match,1033.67,Manager 05
